antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'GOAD', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.026447252424331474	0.9297678518953865	0.025565677343520422	0.9666666666666666	1.039686051411715	0.0009758722684146959	2.1069644431383994	0.03920813514160503
frozenset({'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.028651190126359093	0.9297678518953865	0.02762268586541287	0.9641025641025641	1.0369282634769361	0.0009837303673816689	1.9564669829142352	0.03666358776635969
frozenset({'RePEN', 'RCA'})	frozenset({'Success'})	0.08404349103732	0.9297678518953865	0.08051719071407581	0.9580419580419581	1.0304098556310946	0.0023762545865176343	1.6738661964932928	0.032220294172058676
frozenset({'DeepSVDD', 'RCA'})	frozenset({'Success'})	0.03496914487217161	0.9297678518953865	0.03349985307081987	0.957983193277311	1.0303466519351103	0.0009866663604022954	1.6715251248898035	0.030520118811034856
frozenset({'RePEN'})	frozenset({'Success'})	0.10916838084043491	0.9297678518953865	0.10446664707610931	0.9569313593539703	1.0292153653228702	0.0029653961272006757	1.6307026888039935	0.031864670838984706
frozenset({'RoSAS'})	frozenset({'Success'})	0.10387893035556861	0.9297678518953865	0.0993241257713782	0.9561527581329562	1.0283779506720765	0.0027408358374907127	1.601746087418123	0.030793679437214935
frozenset({'GOAD'})	frozenset({'Success'})	0.10446664707610931	0.9297678518953865	0.09947105495151337	0.9521800281293953	1.024105131392014	0.0023413249048457596	1.4686781559523616	0.026283499926690018
frozenset({'SLAD', 'GOAD', 'RoSAS'})	frozenset({'Success'})	0.017778430796356156	0.9297678518953865	0.016896855715545108	0.9504132231404959	1.0222048667342312	0.0003670423039462585	1.4163483201097078	0.022115703554355885
frozenset({'DeepSVDD', 'DeepSAD', 'GOAD'})	frozenset({'Success'})	0.017337643255950632	0.9297678518953865	0.016456068175139584	0.9491525423728814	1.0208489575521225	0.00033608484812583037	1.3812322460574002	0.020783492822966505
frozenset({'DeepSVDD', 'RCA', 'RePEN'})	frozenset({'Success'})	0.02850426094622392	0.9297678518953865	0.027034969144872172	0.9484536082474228	1.0200972278337483	0.0005326236750360022	1.3625036732295044	0.020279334017201913
frozenset({'GOAD', 'NeuTraL', 'RoSAS'})	frozenset({'Success'})	0.01630913899500441	0.9297678518953865	0.015427563914193358	0.9459459459459458	1.017400143506338	0.0002638507845448262	1.2992947399353476	0.01738610903659428
frozenset({'DeepSVDD', 'GOAD'})	frozenset({'Success'})	0.02145166029973553	0.9297678518953865	0.02027622685865413	0.9452054794520547	1.0166037441767832	0.00033116274217948397	1.2817367029091944	0.016690603647125282
