support	itemsets
0.012	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Quartile', 'NeuTraL'})
0.012	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Quartile', 'NeuTraL'})
0.012	frozenset({'DeepSVDD', 'RCA', 'Success'})
0.012	frozenset({'ICL', 'Success', 'RePEN'})
0.012	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.012	frozenset({'GOAD', 'ICL', 'DeepSVDD', 'Success'})
0.012	frozenset({'SLAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'NeuTraL'})
0.012	frozenset({'DeepSVDD', 'RCA', 'RePEN'})
0.012	frozenset({'ICL', 'RePEN'})
0.012	frozenset({'DeepSVDD', 'Success', 'Quartile', 'PReNet'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Success'})
0.01	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'NeuTraL', 'Quartile', 'SLAD'})
0.01	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'Success'})
0.01	frozenset({'DeepSAD', 'RePEN', 'Quartile', 'SLAD'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DeepSAD', 'Success', 'Quartile', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DeepSAD', 'NeuTraL', 'Quartile'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'Quartile', 'SLAD'})
0.01	frozenset({'DeepSAD', 'Success', 'Quartile', 'SLAD'})
0.01	frozenset({'SLAD', 'DeepSAD', 'Success', 'Quartile', 'NeuTraL'})
0.01	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'NeuTraL'})
0.01	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile'})
0.01	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile'})
0.01	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Quartile', 'NeuTraL'})
0.01	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile'})
0.01	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Quartile', 'NeuTraL'})
0.01	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'Quartile', 'NeuTraL'})
0.01	frozenset({'DevNet', 'ICL', 'RePEN'})
0.01	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'Success', 'NeuTraL'})
0.01	frozenset({'DevNet', 'DeepSAD', 'ICL', 'RePEN'})
0.01	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'RePEN', 'Quartile', 'RoSAS'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'SLAD'})
0.01	frozenset({'NeuTraL', 'DeepSAD', 'RePEN', 'SLAD'})
0.01	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'Success', 'Quartile', 'RoSAS'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'NeuTraL', 'SLAD'})
0.01	frozenset({'DeepSAD', 'Success', 'SLAD'})
0.01	frozenset({'DeepSAD', 'RePEN', 'SLAD'})
0.01	frozenset({'DeepSAD', 'NeuTraL', 'SLAD'})
0.01	frozenset({'NeuTraL', 'DevNet', 'ICL', 'RePEN'})
0.01	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'SLAD'})
0.01	frozenset({'ICL', 'DevNet', 'Success', 'RePEN', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'Quartile', 'RoSAS'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'Success', 'RePEN', 'SLAD'})
0.01	frozenset({'SLAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'SLAD'})
0.01	frozenset({'ICL', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'NeuTraL'})
0.01	frozenset({'ICL', 'DeepSAD', 'Success', 'RePEN'})
0.01	frozenset({'NeuTraL', 'DeepSAD', 'ICL', 'RePEN'})
0.01	frozenset({'DeepSAD', 'Success', 'NeuTraL', 'RoSAS'})
0.01	frozenset({'GOAD', 'DeepSAD', 'NeuTraL', 'RoSAS'})
0.01	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'Success', 'NeuTraL', 'SLAD'})
0.01	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'RePEN'})
0.01	frozenset({'DeepSVDD', 'Success', 'DeepSAD', 'Quartile', 'RoSAS'})
0.01	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.01	frozenset({'DeepSVDD', 'Success', 'DeepSAD', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS'})
0.01	frozenset({'DeepSAD', 'ICL', 'RePEN'})
0.01	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'SLAD'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'NeuTraL'})
0.01	frozenset({'ICL', 'DevNet', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'Success', 'NeuTraL'})
0.01	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'RoSAS'})
0.01	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'RoSAS'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'RoSAS'})
0.01	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS'})
0.01	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'RoSAS'})
0.01	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS'})
0.01	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS'})
0.01	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS'})
0.01	frozenset({'PReNet', 'RePEN', 'RoSAS'})
0.01	frozenset({'PReNet', 'DeepSVDD', 'RePEN', 'RoSAS'})
0.01	frozenset({'NeuTraL', 'ICL', 'RePEN'})
0.01	frozenset({'PReNet', 'Success', 'RePEN', 'RoSAS'})
0.01	frozenset({'NeuTraL', 'ICL', 'Success', 'RePEN'})
0.01	frozenset({'RCA', 'RePEN', 'PReNet', 'Success'})
0.01	frozenset({'RCA', 'RePEN', 'PReNet'})
0.01	frozenset({'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'RoSAS'})
0.01	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.01	frozenset({'DeepSAD', 'Quartile', 'SLAD'})
0.01	frozenset({'ICL', 'DevNet', 'DeepSAD', 'Success', 'RePEN'})
0.01	frozenset({'ICL', 'DevNet', 'Success', 'RePEN'})
0.008	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'Success', 'NeuTraL', 'Z_score'})
0.008	frozenset({'Z_score', 'DeepSVDD', 'Success', 'Quartile'})
0.008	frozenset({'Z_score', 'DeepSAD', 'Success', 'Quartile'})
0.008	frozenset({'DeepSAD', 'Success', 'NeuTraL', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'Success', 'DeepSAD', 'Z_score', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Quartile', 'Success'})
0.008	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Success', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'Success', 'DeepSAD', 'Z_score', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'Success', 'RePEN', 'Z_score', 'Quartile'})
0.008	frozenset({'Z_score', 'Success', 'NeuTraL', 'Quartile'})
0.008	frozenset({'Success', 'RePEN', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'DeepSAD'})
0.008	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'Success', 'RePEN', 'Z_score'})
0.008	frozenset({'Z_score', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS'})
0.008	frozenset({'PReNet', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'NeuTraL', 'Success', 'RePEN', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'RePEN', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'PReNet', 'DeepSVDD', 'Quartile', 'RoSAS'})
0.008	frozenset({'DeepSVDD', 'Z_score', 'DeepSAD', 'Quartile'})
0.008	frozenset({'Z_score', 'DeepSVDD', 'NeuTraL', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'NeuTraL', 'Z_score'})
0.008	frozenset({'Z_score', 'DeepSVDD', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'NeuTraL', 'Z_score'})
0.008	frozenset({'Z_score', 'DeepSAD', 'NeuTraL', 'Quartile'})
0.008	frozenset({'Z_score', 'NeuTraL', 'Quartile'})
0.008	frozenset({'DeepSAD', 'NeuTraL', 'Z_score'})
0.008	frozenset({'Z_score', 'DeepSAD', 'Quartile'})
0.008	frozenset({'Success', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'Z_score'})
0.008	frozenset({'NeuTraL', 'Z_score'})
0.008	frozenset({'DeepSAD', 'Z_score'})
0.008	frozenset({'Z_score', 'Quartile'})
0.008	frozenset({'PReNet', 'Success', 'Quartile', 'RoSAS'})
0.008	frozenset({'NeuTraL', 'RePEN', 'Z_score'})
0.008	frozenset({'DeepSAD', 'RePEN', 'Z_score'})
0.008	frozenset({'Z_score', 'RePEN', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Z_score'})
0.008	frozenset({'Z_score', 'Success', 'Quartile'})
0.008	frozenset({'DeepSAD', 'Success', 'Z_score'})
0.008	frozenset({'Success', 'NeuTraL', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'Success', 'Z_score'})
0.008	frozenset({'Success', 'RePEN', 'Z_score'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'RePEN', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'RePEN', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DevNet', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.008	frozenset({'Z_score', 'DeepSAD', 'RePEN', 'Quartile'})
0.008	frozenset({'NeuTraL', 'Z_score', 'RePEN', 'Quartile'})
0.008	frozenset({'PReNet', 'Quartile', 'RoSAS'})
0.008	frozenset({'NeuTraL', 'DeepSAD', 'RePEN', 'Z_score'})
0.008	frozenset({'Z_score', 'DeepSVDD', 'RePEN', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score'})
0.008	frozenset({'NeuTraL', 'DeepSVDD', 'RePEN', 'Z_score'})
0.008	frozenset({'RePEN', 'Z_score'})
0.008	frozenset({'GOAD', 'RePEN', 'Quartile', 'SLAD'})
0.008	frozenset({'NeuTraL', 'Quartile', 'RoSAS'})
0.008	frozenset({'Success', 'NeuTraL', 'Quartile', 'RoSAS'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'Success', 'DeepSAD', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Quartile'})
0.008	frozenset({'DeepSVDD', 'DevNet', 'DeepSAD', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'RePEN', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Quartile'})
0.008	frozenset({'DevNet', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'Success', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSAD', 'Success', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'Quartile'})
0.008	frozenset({'DevNet', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'Success'})
0.008	frozenset({'DeepSVDD', 'RCA', 'NeuTraL', 'Success'})
0.008	frozenset({'ICL', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'NeuTraL', 'DeepSVDD', 'ICL', 'RePEN'})
0.008	frozenset({'ICL', 'DeepSVDD', 'Success', 'RePEN'})
0.008	frozenset({'DeepSVDD', 'ICL', 'RePEN'})
0.008	frozenset({'ICL', 'DeepSVDD', 'Success', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'ICL', 'NeuTraL'})
0.008	frozenset({'RCA', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.008	frozenset({'NeuTraL', 'RCA', 'RePEN', 'Success'})
0.008	frozenset({'NeuTraL', 'DeepSVDD', 'RCA', 'RePEN'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'RCA', 'NeuTraL', 'Success'})
0.008	frozenset({'NeuTraL', 'RCA', 'RePEN'})
0.008	frozenset({'DeepSVDD', 'RCA', 'NeuTraL'})
0.008	frozenset({'RCA', 'NeuTraL'})
0.008	frozenset({'Success', 'RePEN', 'Quartile', 'PReNet', 'RoSAS'})
0.008	frozenset({'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'RoSAS'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'Success'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile'})
0.008	frozenset({'DevNet', 'Success', 'Quartile'})
0.008	frozenset({'DevNet', 'DeepSAD', 'Quartile'})
0.008	frozenset({'GOAD', 'DevNet', 'Quartile'})
0.008	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'Quartile', 'SLAD'})
0.008	frozenset({'GOAD', 'Success', 'Quartile', 'SLAD'})
0.008	frozenset({'GOAD', 'NeuTraL', 'Quartile', 'SLAD'})
0.008	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'Quartile'})
0.008	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'Quartile'})
0.008	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Quartile', 'NeuTraL'})
0.008	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'Quartile'})
0.008	frozenset({'SLAD', 'GOAD', 'RePEN', 'Quartile', 'NeuTraL'})
0.008	frozenset({'SLAD', 'GOAD', 'Success', 'Quartile', 'NeuTraL'})
0.008	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'Quartile', 'NeuTraL'})
0.008	frozenset({'SLAD', 'GOAD', 'Success', 'RePEN', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'NeuTraL', 'Quartile', 'RoSAS'})
0.008	frozenset({'DeepSVDD', 'NeuTraL', 'Quartile', 'RoSAS'})
0.008	frozenset({'NeuTraL', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'GOAD', 'Quartile', 'SLAD'})
0.008	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Success'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'Success', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS'})
0.008	frozenset({'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'GOAD', 'Success', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'RePEN', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'DeepSAD', 'Quartile', 'RoSAS'})
0.008	frozenset({'GOAD', 'Quartile', 'RoSAS'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Success', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'DeepSAD', 'Success', 'RePEN', 'Z_score', 'Quartile', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score', 'Success', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'ICL', 'RePEN'})
0.008	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'RePEN'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success'})
0.008	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'Success', 'NeuTraL'})
0.008	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.008	frozenset({'ICL', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'ICL', 'RePEN'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'NeuTraL'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'RePEN', 'NeuTraL'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'DeepSAD', 'NeuTraL'})
0.008	frozenset({'ICL', 'DevNet', 'DeepSVDD', 'Success', 'NeuTraL'})
0.008	frozenset({'DevNet', 'DeepSVDD', 'ICL', 'NeuTraL'})
0.008	frozenset({'GOAD', 'DeepSAD', 'Success', 'RoSAS', 'NeuTraL'})
0.008	frozenset({'DeepSVDD', 'DeepSAD', 'ICL', 'NeuTraL'})
0.008	frozenset({'Z_score'})
0.006	frozenset({'ICL', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'RoSAS'})
0.006	frozenset({'DeepSVDD', 'DeepSAD', 'PReNet'})
0.006	frozenset({'DeepSVDD', 'NeuTraL', 'Z_score', 'PReNet'})
0.006	frozenset({'Z_score', 'RePEN', 'Quartile', 'PReNet'})
0.006	frozenset({'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.006	frozenset({'NeuTraL', 'RePEN', 'Z_score', 'PReNet'})
0.006	frozenset({'DeepSVDD', 'RePEN', 'Z_score', 'PReNet'})
0.006	frozenset({'Z_score', 'Success', 'Quartile', 'PReNet'})
0.006	frozenset({'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.006	frozenset({'NeuTraL', 'DeepSAD', 'RePEN', 'PReNet'})
0.006	frozenset({'DeepSVDD', 'Success', 'NeuTraL', 'PReNet'})
0.006	frozenset({'NeuTraL', 'DeepSVDD', 'RePEN', 'PReNet'})
0.006	frozenset({'DeepSAD', 'Success', 'PReNet'})
0.006	frozenset({'DeepSAD', 'NeuTraL', 'PReNet'})
0.006	frozenset({'SLAD', 'PReNet'})
0.006	frozenset({'DeepSAD', 'RePEN', 'PReNet'})
0.006	frozenset({'Success', 'NeuTraL', 'PReNet'})
0.006	frozenset({'NeuTraL', 'RePEN', 'PReNet'})
0.006	frozenset({'DeepSVDD', 'NeuTraL', 'PReNet'})
0.006	frozenset({'GOAD', 'DeepSAD', 'Quartile', 'SLAD'})
0.006	frozenset({'Success', 'NeuTraL', 'Z_score', 'PReNet'})
0.006	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile'})
0.006	frozenset({'DevNet', 'DeepSVDD', 'ICL', 'RoSAS'})
0.006	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'Quartile'})
0.006	frozenset({'GOAD', 'DevNet', 'ICL', 'RoSAS'})
0.006	frozenset({'DeepSVDD', 'DeepSAD', 'Z_score', 'PReNet'})
0.006	frozenset({'DeepSVDD', 'DeepSAD', 'NeuTraL', 'PReNet'})
0.006	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet'})
0.006	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.006	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'RoSAS', 'NeuTraL'})
0.006	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'RoSAS', 'NeuTraL'})
0.006	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RoSAS', 'NeuTraL'})
0.006	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'RoSAS', 'NeuTraL'})
